country,continent,year,lifeExp,pop,gdpPercap,gdp,score,status,pol_rights,civ_rights
Madagascar,Africa,1982,48.969,9171477,1302.878658,11949321645.637867,61,Partly Free,26,35
Madagascar,Africa,1987,49.35,10568642,1155.441948,12211452300.194614,61,Partly Free,26,35
Madagascar,Africa,1992,52.214,12210395,1040.67619,12707067346.995049,61,Partly Free,26,35
Madagascar,Africa,1997,54.978,14165114,986.2958956,13970993798.906097,61,Partly Free,26,35
Madagascar,Africa,2002,57.286,16473477,894.6370822,14737783396.96881,61,Partly Free,26,35
Madagascar,Africa,2007,59.443,19167654,1044.770126,20025792284.704403,61,Partly Free,26,35
Malawi,Africa,1952,36.256,2917802,369.1650802,1077150609.3377204,62,Partly Free,26,36
Malawi,Africa,1957,37.207,3221238,416.3698064,1341226242.4283233,62,Partly Free,26,36
Malawi,Africa,1962,38.41,3628608,427.9010856,1552685302.4168448,62,Partly Free,26,36
Malawi,Africa,1967,39.487,4147252,495.5147806,2055024664.8729112,62,Partly Free,26,36
Malawi,Africa,1972,41.766,4730997,584.6219709,2765844790.461987,62,Partly Free,26,36
Malawi,Africa,1977,43.767,5637246,663.2236766,3738755018.0186434,62,Partly Free,26,36
Malawi,Africa,1982,45.642,6502825,632.8039209,4115013156.9265423,62,Partly Free,26,36
Malawi,Africa,1987,47.457,7824747,635.5173634,4972762582.71206,62,Partly Free,26,36
Malawi,Africa,1992,49.42,10014249,563.2000145,5640025182.00661,62,Partly Free,26,36
Malawi,Africa,1997,47.495,10419991,692.2758103,7213507712.843707,62,Partly Free,26,36
Malawi,Africa,2002,45.009,11824495,665.4231186,7868292338.770106,62,Partly Free,26,36
Malawi,Africa,2007,48.303,13327079,759.3499101,10119916240.545597,62,Partly Free,26,36
Malaysia,Asia,1952,48.463,6748378,1831.132894,12357176936.945932,52,Partly Free,21,31
Malaysia,Asia,1957,52.102,7739235,1810.066992,14008533816.83112,52,Partly Free,21,31
Malaysia,Asia,1962,55.737,8906385,2036.884944,18141281511.967438,52,Partly Free,21,31
Malaysia,Asia,1967,59.371,10154878,2277.742396,23130196146.80769,52,Partly Free,21,31
Malaysia,Asia,1972,63.01,11441462,2849.09478,32597809659.76836,52,Partly Free,21,31
Malaysia,Asia,1977,65.256,12845381,3827.921571,49171111017.61355,52,Partly Free,21,31
Malaysia,Asia,1982,68,14441916,4920.355951,71059367334.44211,52,Partly Free,21,31
Malaysia,Asia,1987,69.5,16331785,5249.802653,85738648221.2256,52,Partly Free,21,31
Malaysia,Asia,1992,70.693,18319502,7277.912802,133327738132.0646,52,Partly Free,21,31
Malaysia,Asia,1997,71.938,20476091,10132.90964,207482379883.41724,52,Partly Free,21,31
Malaysia,Asia,2002,73.044,22662365,10206.97794,231314259623.22812,52,Partly Free,21,31
Malaysia,Asia,2007,74.241,24821286,12451.6558,309066109785.3588,52,Partly Free,21,31
Mali,Africa,1952,33.685,3838168,452.3369807,1736145324.5393577,41,Partly Free,17,24
Mali,Africa,1957,35.307,4241884,490.3821867,2080144351.6477427,41,Partly Free,17,24
Mali,Africa,1962,36.936,4690372,496.1743428,2327242244.5875216,41,Partly Free,17,24
Mali,Africa,1967,38.487,5212416,545.0098873,2840818256.7207165,41,Partly Free,17,24
Mali,Africa,1972,39.977,5828158,581.3688761,3388309666.1932235,41,Partly Free,17,24
Mali,Africa,1977,41.714,6491649,686.3952693,4455837163.556076,41,Partly Free,17,24
Mali,Africa,1982,43.916,6998256,618.0140641,4325020632.17221,41,Partly Free,17,24
Mali,Africa,1987,46.364,7634008,684.1715576,5222971144.090861,41,Partly Free,17,24
Mali,Africa,1992,48.388,8416215,739.014375,6219703868.090625,41,Partly Free,17,24
Mali,Africa,1997,49.903,9384984,790.2579846,7416558541.343246,41,Partly Free,17,24
Mali,Africa,2002,51.818,10580176,951.4097518,10066082622.160316,41,Partly Free,17,24
Mali,Africa,2007,54.467,12031795,1042.581557,12544127564.604815,41,Partly Free,17,24
Mauritania,Africa,1952,40.543,1022556,743.1159097,759877632.1591932,34,Partly Free,13,21
Mauritania,Africa,1957,42.338,1076852,846.1202613,911146295.6214277,34,Partly Free,13,21
Mauritania,Africa,1962,44.248,1146757,1055.896036,1210856170.555252,34,Partly Free,13,21
Mauritania,Africa,1967,46.289,1230542,1421.145193,1748778848.0846062,34,Partly Free,13,21
Mauritania,Africa,1972,48.437,1332786,1586.851781,2114933837.791866,34,Partly Free,13,21
Mauritania,Africa,1977,50.852,1456688,1497.492223,2181378951.337424,34,Partly Free,13,21
Mauritania,Africa,1982,53.599,1622136,1481.150189,2402627042.983704,34,Partly Free,13,21
Mauritania,Africa,1987,56.145,1841240,1421.603576,2617513368.27424,34,Partly Free,13,21
Mauritania,Africa,1992,58.333,2119465,1361.369784,2885375609.24556,34,Partly Free,13,21
Mauritania,Africa,1997,60.43,2444741,1483.136136,3625883720.260776,34,Partly Free,13,21
Mauritania,Africa,2002,62.247,2828858,1579.019543,4466822066.371894,34,Partly Free,13,21
Mauritania,Africa,2007,64.164,3270065,1803.151496,5896422596.76724,34,Partly Free,13,21
Mauritius,Africa,1952,50.986,516556,1967.955707,1016559328.1850921,89,Free,37,52
Mauritius,Africa,1957,58.089,609816,2034.037981,1240388905.421496,89,Free,37,52
Mauritius,Africa,1962,60.246,701016,2529.067487,1772916773.4667919,89,Free,37,52
Mauritius,Africa,1967,61.557,789309,2475.387562,1953845681.1746578,89,Free,37,52
Mauritius,Africa,1972,62.944,851334,2575.484158,2192597230.1667724,89,Free,37,52
Mauritius,Africa,1977,64.93,913025,3710.982963,3388220219.793075,89,Free,37,52
Mauritius,Africa,1982,66.711,992040,3688.037739,3658680958.59756,89,Free,37,52
Mauritius,Africa,1987,68.74,1042663,4783.586903,4987669071.042689,89,Free,37,52
Mauritius,Africa,1992,69.745,1096202,6058.253846,6641069982.492891,89,Free,37,52
Mauritius,Africa,1997,70.736,1149818,7425.705295,8538209610.88631,89,Free,37,52
Mauritius,Africa,2002,71.954,1200206,9021.815894,10828037566.874163,89,Free,37,52
Mauritius,Africa,2007,72.801,1250882,10956.99112,13705902966.167841,89,Free,37,52
Mexico,Americas,1952,50.789,30144317,3478.125529,104845718511.96869,62,Partly Free,27,35
Mexico,Americas,1957,55.19,35015548,4131.546641,144668369722.17426,62,Partly Free,27,35
Mexico,Americas,1962,58.299,41121485,4581.609385,188402581601.13672,62,Partly Free,27,35
Mexico,Americas,1967,60.11,47995559,5754.733883,276201669610.82556,62,Partly Free,27,35
Mexico,Americas,1972,62.361,55984294,6809.40669,381219826098.52686,62,Partly Free,27,35
Mexico,Americas,1977,65.032,63759976,7674.929108,489353295727.78143,62,Partly Free,27,35
Mexico,Americas,1982,67.405,71640904,9611.147541,688551298314.6171,62,Partly Free,27,35
Mexico,Americas,1987,69.498,80122492,8688.156003,696116709845.1195,62,Partly Free,27,35
Mexico,Americas,1992,71.455,88111030,9472.384295,834621536788.2738,62,Partly Free,27,35
Mexico,Americas,1997,73.67,95895146,9767.29753,936636422664.7893,62,Partly Free,27,35
Mexico,Americas,2002,74.902,102479927,10742.44053,1100884521316.2412,62,Partly Free,27,35
Mexico,Americas,2007,76.195,108700891,11977.57496,1301973070171.2893,62,Partly Free,27,35
Mongolia,Asia,1952,42.244,800663,786.5668575,629774979.8265225,84,Free,36,48
Mongolia,Asia,1957,45.248,882134,912.6626085,805090717.486539,84,Free,36,48
Mongolia,Asia,1962,48.251,1010280,1056.353958,1067213276.6882399,84,Free,36,48
Mongolia,Asia,1967,51.253,1149500,1226.04113,1409334278.9350002,84,Free,36,48
Mongolia,Asia,1972,53.754,1320500,1421.741975,1877410277.9875,84,Free,36,48
Mongolia,Asia,1977,55.491,1528000,1647.511665,2517397824.12,84,Free,36,48
Mongolia,Asia,1982,57.489,1756032,2000.603139,3513123131.384448,84,Free,36,48
Mongolia,Asia,1987,60.222,2015133,2338.008304,4711397687.664432,84,Free,36,48
Mongolia,Asia,1992,61.271,2312802,1785.402016,4129281353.408832,84,Free,36,48
Mongolia,Asia,1997,63.625,2494803,1902.2521,4745744245.8363,84,Free,36,48
Mongolia,Asia,2002,65.033,2674234,2140.739323,5724837882.703582,84,Free,36,48
Mongolia,Asia,2007,66.803,2874127,3095.772271,8897642669.932417,84,Free,36,48
Montenegro,Europe,1952,59.164,413834,2647.585601,1095660939.604234,62,Partly Free,22,40
Montenegro,Europe,1957,61.448,442829,3682.259903,1630611470.585587,62,Partly Free,22,40
Montenegro,Europe,1962,63.728,474528,4649.593785,2206362439.60848,62,Partly Free,22,40
Montenegro,Europe,1967,67.178,501035,5907.850937,2960040094.219795,62,Partly Free,22,40
Montenegro,Europe,1972,70.636,527678,7778.414017,4104497951.662526,62,Partly Free,22,40
Montenegro,Europe,1977,73.066,560073,9595.929905,5374421249.683065,62,Partly Free,22,40
Montenegro,Europe,1982,74.101,562548,11222.58762,6313244220.45576,62,Partly Free,22,40
Montenegro,Europe,1987,74.865,569473,11732.51017,6681347764.04041,62,Partly Free,22,40
Montenegro,Europe,1992,75.435,621621,7003.339037,4353422615.518977,62,Partly Free,22,40
Montenegro,Europe,1997,75.445,692651,6465.613349,4478413551.798199,62,Partly Free,22,40
Montenegro,Europe,2002,73.981,720230,6557.194282,4722688037.72486,62,Partly Free,22,40
Montenegro,Europe,2007,74.543,684736,9253.896111,6336475807.461696,62,Partly Free,22,40
Morocco,Africa,1952,42.873,9939217,1688.20357,16779421622.40469,37,Partly Free,13,24
Morocco,Africa,1957,45.423,11406350,1642.002314,18729253094.2939,37,Partly Free,13,24
Morocco,Africa,1962,47.924,13056604,1566.353493,20451257282.11777,37,Partly Free,13,24
Morocco,Africa,1967,50.335,14770296,1711.04477,25272637722.15192,37,Partly Free,13,24
Morocco,Africa,1972,52.862,16660670,1930.194975,32158341514.13325,37,Partly Free,13,24
Morocco,Africa,1977,55.73,18396941,2370.619976,43612155831.89342,37,Partly Free,13,24
Morocco,Africa,1982,59.65,20198730,2702.620356,54589498863.34788,37,Partly Free,13,24
Morocco,Africa,1987,62.677,22987397,2755.046991,63331358935.77243,37,Partly Free,13,24
Morocco,Africa,1992,65.393,25798239,2948.047252,76054427590.38922,37,Partly Free,13,24
Morocco,Africa,1997,67.66,28529501,2982.101858,85077877939.91286,37,Partly Free,13,24
Morocco,Africa,2002,69.615,31167783,3258.495584,101560083268.57027,37,Partly Free,13,24
Morocco,Africa,2007,71.164,33757175,3820.17523,128958323769.77524,37,Partly Free,13,24
Mozambique,Africa,1952,31.286,6446316,468.5260381,3020266895.8206396,45,Partly Free,14,31
Mozambique,Africa,1957,33.779,7038035,495.5868333,3487957478.3045654,45,Partly Free,14,31
Mozambique,Africa,1962,36.161,7788944,556.6863539,4335998836.091281,45,Partly Free,14,31
Mozambique,Africa,1967,38.113,8680909,566.6691539,4919203358.112895,45,Partly Free,14,31
Mozambique,Africa,1972,40.328,9809596,724.9178037,7111150787.504306,45,Partly Free,14,31
Mozambique,Africa,1977,42.495,11127868,502.3197334,5589747687.070392,45,Partly Free,14,31
Mozambique,Africa,1982,42.795,12587223,462.2114149,5817958152.491823,45,Partly Free,14,31
Mozambique,Africa,1987,42.861,12891952,389.8761846,5026265057.806339,45,Partly Free,14,31
Mozambique,Africa,1992,44.284,13160731,410.8968239,5407702568.102271,45,Partly Free,14,31
Mozambique,Africa,1997,46.344,16603334,472.3460771,7842519681.681051,45,Partly Free,14,31
Mozambique,Africa,2002,44.026,18473780,633.6179466,11705318549.540148,45,Partly Free,14,31
Mozambique,Africa,2007,42.082,19951656,823.6856205,16433892152.362549,45,Partly Free,14,31
Myanmar,Asia,1952,36.319,20092996,331,6650781676,30,Not Free,14,16
Myanmar,Asia,1957,41.905,21731844,350,7606145400,30,Not Free,14,16
Myanmar,Asia,1962,45.108,23634436,388,9170161168,30,Not Free,14,16
Myanmar,Asia,1967,49.379,25870271,349,9028724579,30,Not Free,14,16
Myanmar,Asia,1972,53.07,28466390,357,10162501230,30,Not Free,14,16
Myanmar,Asia,1977,56.059,31528087,371,11696920277,30,Not Free,14,16
Myanmar,Asia,1982,58.056,34680442,424,14704507408,30,Not Free,14,16
Myanmar,Asia,1987,58.339,38028578,385,14641002530,30,Not Free,14,16
Myanmar,Asia,1992,59.32,40546538,347,14069648686,30,Not Free,14,16
Myanmar,Asia,1997,60.328,43247867,415,17947864805,30,Not Free,14,16
Myanmar,Asia,2002,59.908,45598081,611,27860427491,30,Not Free,14,16
Myanmar,Asia,2007,62.069,47761980,944,45087309120,30,Not Free,14,16
Namibia,Africa,1952,41.725,485831,2423.780443,1177547676.4031332,77,Free,31,46
Namibia,Africa,1957,45.226,548080,2621.448058,1436763251.62864,77,Free,31,46
Namibia,Africa,1962,48.386,621392,3173.215595,1971810785.00824,77,Free,31,46
Namibia,Africa,1967,51.159,706640,3793.694753,2680776460.25992,77,Free,31,46
Namibia,Africa,1972,53.867,821782,3746.080948,3078461893.609336,77,Free,31,46
Namibia,Africa,1977,56.437,977026,3876.485958,3787427569.6009083,77,Free,31,46
Namibia,Africa,1982,58.968,1099010,4191.100511,4606061372.59411,77,Free,31,46
Namibia,Africa,1987,60.835,1278184,3693.731337,4721268295.252008,77,Free,31,46
Namibia,Africa,1992,61.999,1554253,3804.537999,5913214598.559747,77,Free,31,46
Namibia,Africa,1997,58.909,1774766,3899.52426,6920743072.82316,77,Free,31,46
Namibia,Africa,2002,51.479,1972153,4072.324751,8031247474.658903,77,Free,31,46
Namibia,Africa,2007,52.906,2055080,4811.060429,9887114066.42932,77,Free,31,46
Nepal,Asia,1952,36.157,9182536,545.8657229,5012431651.695274,56,Partly Free,25,31
Nepal,Asia,1957,37.686,9682338,597.9363558,5789421899.343861,56,Partly Free,25,31
Nepal,Asia,1962,39.393,10332057,652.3968593,6740601536.90858,56,Partly Free,25,31
Nepal,Asia,1967,41.472,11261690,676.4422254,7617882645.364925,56,Partly Free,25,31
Nepal,Asia,1972,43.971,12412593,674.7881296,8375870413.956054,56,Partly Free,25,31
Nepal,Asia,1977,46.748,13933198,694.1124398,9671206057.996479,56,Partly Free,25,31
Nepal,Asia,1982,49.594,15796314,718.3730947,11347646973.032936,56,Partly Free,25,31
Nepal,Asia,1987,52.537,17917180,775.6324501,13897146222.282719,56,Partly Free,25,31
Nepal,Asia,1992,55.727,20326209,897.7403604,18247658193.225723,56,Partly Free,25,31
Nepal,Asia,1997,59.426,23001113,1010.892138,23251644296.949596,56,Partly Free,25,31
Nepal,Asia,2002,61.34,25873917,1057.206311,27354068342.690186,56,Partly Free,25,31
Nepal,Asia,2007,63.785,28901790,1091.359778,31542251118.20262,56,Partly Free,25,31
Netherlands,Europe,1952,72.13,10381988,8941.571858,92831291730.89369,99,Free,40,59
Netherlands,Europe,1957,72.99,11026383,11276.19344,124335627651.52751,99,Free,40,59
Netherlands,Europe,1962,73.23,11805689,12790.84956,151004791951.14685,99,Free,40,59
Netherlands,Europe,1967,73.82,12596822,15363.25136,193528142723.17792,99,Free,40,59
Netherlands,Europe,1972,73.75,13329874,18794.74567,250531591643.14557,99,Free,40,59
Netherlands,Europe,1977,75.24,13852989,21209.0592,293808863797.9488,99,Free,40,59
Netherlands,Europe,1982,76.05,14310401,21399.46046,306234860366.24445,99,Free,40,59
Netherlands,Europe,1987,76.83,14665278,23651.32361,346853235808.6136,99,Free,40,59
Netherlands,Europe,1992,77.42,15174244,26790.94961,406532406373.84485,99,Free,40,59
Netherlands,Europe,1997,78.03,15604464,30246.13063,471974656555.1323,99,Free,40,59
Netherlands,Europe,2002,78.53,16122830,33724.75778,543738536478.1174,99,Free,40,59
Netherlands,Europe,2007,79.762,16570613,36797.93332,609764312245.5251,99,Free,40,59
New Zealand,Oceania,1952,69.39,1994794,10556.57566,21058193787.11404,97,Free,40,57
New Zealand,Oceania,1957,70.26,2229407,12247.39532,27304428858.17524,97,Free,40,57
New Zealand,Oceania,1962,71.24,2488550,13175.678,32788333486.9,97,Free,40,57
New Zealand,Oceania,1967,71.52,2728150,14463.91893,39459740428.8795,97,Free,40,57
New Zealand,Oceania,1972,71.89,2929100,16046.03728,47000447796.848,97,Free,40,57
New Zealand,Oceania,1977,72.22,3164900,16233.7177,51378093148.729996,97,Free,40,57
New Zealand,Oceania,1982,73.84,3210650,17632.4104,56611498450.76,97,Free,40,57
New Zealand,Oceania,1987,74.32,3317166,19007.19129,63050008702.684135,97,Free,40,57
New Zealand,Oceania,1992,76.33,3437674,18363.32494,63127124699.78956,97,Free,40,57
New Zealand,Oceania,1997,77.55,3676187,21050.41377,77385257445.89499,97,Free,40,57
New Zealand,Oceania,2002,79.11,3908037,23189.80135,90626601698.44995,97,Free,40,57
New Zealand,Oceania,2007,80.204,4115771,25185.00911,103655730129.67381,97,Free,40,57
Nicaragua,Americas,1952,42.314,1165790,3112.363948,3628362766.93892,31,Not Free,10,21
Nicaragua,Americas,1957,45.432,1358828,3457.415947,4698033596.430116,31,Not Free,10,21
Nicaragua,Americas,1962,48.632,1590597,3634.364406,5780809121.090383,31,Not Free,10,21
Nicaragua,Americas,1967,51.884,1865490,4643.393534,8662204203.74166,31,Not Free,10,21
Nicaragua,Americas,1972,55.151,2182908,4688.593267,10234767751.280436,31,Not Free,10,21
Nicaragua,Americas,1977,57.47,2554598,5486.371089,14015472611.217222,31,Not Free,10,21
Nicaragua,Americas,1982,59.298,2979423,3470.338156,10339605319.763987,31,Not Free,10,21
Nicaragua,Americas,1987,62.008,3344353,2955.984375,9885855212.484375,31,Not Free,10,21
Nicaragua,Americas,1992,65.843,4017939,2170.151724,8719537247.776834,31,Not Free,10,21
Nicaragua,Americas,1997,68.426,4609572,2253.023004,10385471754.594288,31,Not Free,10,21
Nicaragua,Americas,2002,70.836,5146848,2474.548819,12736126639.972513,31,Not Free,10,21
Nicaragua,Americas,2007,72.899,5675356,2749.320965,15603375234.63854,31,Not Free,10,21
Niger,Africa,1952,37.444,3379468,761.879376,2574746971.051968,48,Partly Free,20,28
Niger,Africa,1957,38.598,3692184,835.5234025,3084906138.33606,48,Partly Free,20,28
Niger,Africa,1962,39.487,4076008,997.7661127,4066902657.4941015,48,Partly Free,20,28
Niger,Africa,1967,40.118,4534062,1054.384891,4780646467.657242,48,Partly Free,20,28
Niger,Africa,1972,40.546,5060262,954.2092363,4828548738.4979105,48,Partly Free,20,28
Niger,Africa,1977,41.291,5682086,808.8970728,4596222732.797861,48,Partly Free,20,28
Niger,Africa,1982,42.598,6437188,909.7221354,5856052413.331255,48,Partly Free,20,28
Niger,Africa,1987,44.555,7332638,668.3000228,4900402142.5841465,48,Partly Free,20,28
Niger,Africa,1992,47.391,8392818,581.182725,4877760835.66905,48,Partly Free,20,28
Niger,Africa,1997,51.313,9666252,580.3052092,5609376389.039919,48,Partly Free,20,28
Niger,Africa,2002,54.496,11140655,601.0745012,6696363647.1662855,48,Partly Free,20,28
Niger,Africa,2007,56.867,12894865,619.6768924,7990649871.117527,48,Partly Free,20,28
Nigeria,Africa,1952,36.324,33119096,1077.281856,35678601207.92218,47,Partly Free,22,25
Nigeria,Africa,1957,37.802,37173340,1100.592563,40912701545.870415,47,Partly Free,22,25
Nigeria,Africa,1962,39.36,41871351,1150.927478,48190888406.88278,47,Partly Free,22,25
Nigeria,Africa,1967,41.04,47287752,1014.514104,47974091350.45421,47,Partly Free,22,25
Nigeria,Africa,1972,42.821,53740085,1698.388838,91271560517.17123,47,Partly Free,22,25
Nigeria,Africa,1977,44.514,62209173,1981.951806,123295582777.11644,47,Partly Free,22,25
Nigeria,Africa,1982,45.826,73039376,1576.97375,115181178668.38,47,Partly Free,22,25
Nigeria,Africa,1987,46.886,81551520,1385.029563,112951266107.58577,47,Partly Free,22,25
Nigeria,Africa,1992,47.472,93364244,1619.848217,151235904174.95294,47,Partly Free,22,25
Nigeria,Africa,1997,47.464,106207839,1624.941275,172581501319.65472,47,Partly Free,22,25
Nigeria,Africa,2002,46.608,119901274,1615.286395,193674896635.36725,47,Partly Free,22,25
Nigeria,Africa,2007,46.859,135031164,2013.977305,271949699763.733,47,Partly Free,22,25
Norway,Europe,1952,72.67,3327728,10095.42172,33594817529.45216,100,Free,40,60
Norway,Europe,1957,73.44,3491938,11653.97304,40694951309.351524,100,Free,40,60
Norway,Europe,1962,73.47,3638919,13450.40151,48944921612.36769,100,Free,40,60
Norway,Europe,1967,74.08,3786019,16361.87647,61946375191.07293,100,Free,40,60
Norway,Europe,1972,74.34,3933004,18965.05551,74589639181.05203,100,Free,40,60
Norway,Europe,1977,75.37,4043205,23311.34939,94252564410.39494,100,Free,40,60
Norway,Europe,1982,75.97,4114787,26298.63531,108213282691.32898,100,Free,40,60
Norway,Europe,1987,75.89,4186147,31540.9748,132035157036.0956,100,Free,40,60
Norway,Europe,1992,77.32,4286357,33965.66115,145588949429.93054,100,Free,40,60
Norway,Europe,1997,78.32,4405672,41283.16433,181880081160.07977,100,Free,40,60
Norway,Europe,2002,79.05,4535591,44683.97525,202668235988.12277,100,Free,40,60
Norway,Europe,2007,80.196,4627926,49357.19017,228421423674.68744,100,Free,40,60
Oman,Asia,1952,37.578,507833,1828.230307,928435681.4947311,23,Not Free,6,17
Oman,Asia,1957,40.08,561977,2242.746551,1260371978.491327,23,Not Free,6,17
Oman,Asia,1962,43.165,628164,2924.638113,1837152375.614532,23,Not Free,6,17
Oman,Asia,1967,46.988,714775,4720.942687,3374411809.100425,23,Not Free,6,17
Oman,Asia,1972,52.143,829050,10618.03855,8802884859.877499,23,Not Free,6,17
Oman,Asia,1977,57.367,1004533,11848.34392,11902052462.989359,23,Not Free,6,17
Oman,Asia,1982,62.728,1301048,12954.79101,16854804933.978481,23,Not Free,6,17
Oman,Asia,1987,67.734,1593882,18115.22313,28873528072.89066,23,Not Free,6,17
Oman,Asia,1992,71.197,1915208,18616.70691,35654866007.68728,23,Not Free,6,17
Oman,Asia,1997,72.499,2283635,19702.05581,44992304219.66936,23,Not Free,6,17
Oman,Asia,2002,74.193,2713462,19774.83687,53658268402.94394,23,Not Free,6,17
Oman,Asia,2007,75.64,3204897,22316.19287,71521099580.48439,23,Not Free,6,17
Pakistan,Asia,1952,43.436,41346560,684.5971438,28305736881.95533,38,Partly Free,16,22
Pakistan,Asia,1957,45.557,46679944,747.0835292,34873817306.378365,38,Partly Free,16,22
Pakistan,Asia,1962,47.67,53100671,803.3427418,42658038632.559746,38,Partly Free,16,22
Pakistan,Asia,1967,49.8,60641899,942.4082588,57149426446.91546,38,Partly Free,16,22
Pakistan,Asia,1972,51.929,69325921,1049.938981,72787986851.6265,38,Partly Free,16,22
Pakistan,Asia,1977,54.043,78152686,1175.921193,91901399757.27438,38,Partly Free,16,22
Pakistan,Asia,1982,56.158,91462088,1443.429832,132019106316.20921,38,Partly Free,16,22
Pakistan,Asia,1987,58.245,105186881,1704.686583,179310664748.31763,38,Partly Free,16,22
Pakistan,Asia,1992,60.838,120065004,1971.829464,236747712482.47784,38,Partly Free,16,22
Pakistan,Asia,1997,61.818,135564834,2049.350521,277819863187.17847,38,Partly Free,16,22
Pakistan,Asia,2002,63.61,153403524,2092.712441,321029463168.0421,38,Partly Free,16,22
Pakistan,Asia,2007,65.483,169270617,2605.94758,441110354736.25684,38,Partly Free,16,22
Panama,Americas,1952,55.191,940080,2480.380334,2331755944.38672,84,Free,36,48
Panama,Americas,1957,59.201,1063506,2961.800905,3149893033.27293,84,Free,36,48
Panama,Americas,1962,61.817,1215725,3536.540301,4299460457.433225,84,Free,36,48
Panama,Americas,1967,64.071,1405486,4421.009084,6213666373.434824,84,Free,36,48
Panama,Americas,1972,66.216,1616384,5364.249663,8670687327.278591,84,Free,36,48
Panama,Americas,1977,68.681,1839782,5351.912144,9846351628.112608,84,Free,36,48
Panama,Americas,1982,70.472,2036305,7009.601598,14273686782.01539,84,Free,36,48
Panama,Americas,1987,71.523,2253639,7034.779161,15853852673.61688,84,Free,36,48
Panama,Americas,1992,72.462,2484997,6618.74305,16447556623.02085,84,Free,36,48
Panama,Americas,1997,73.738,2734531,7113.692252,19452611987.55381,84,Free,36,48
Panama,Americas,2002,74.712,2990875,7356.031934,22000972010.60225,84,Free,36,48
Panama,Americas,2007,75.537,3242173,9809.185636,31803076821.027027,84,Free,36,48
Paraguay,Americas,1952,62.649,1555876,1952.308701,3037550252.477076,65,Partly Free,28,37
Paraguay,Americas,1957,63.196,1770902,2046.154706,3623539461.164812,65,Partly Free,28,37
Paraguay,Americas,1962,64.361,2009813,2148.027146,4317132882.3836975,65,Partly Free,28,37
Paraguay,Americas,1967,64.951,2287985,2299.376311,5260938508.923335,65,Partly Free,28,37
Paraguay,Americas,1972,65.815,2614104,2523.337977,6596267899.027608,65,Partly Free,28,37
Paraguay,Americas,1977,66.353,2984494,3248.373311,9694750656.439634,65,Partly Free,28,37
Paraguay,Americas,1982,66.874,3366439,4258.503604,14335992614.146158,65,Partly Free,28,37
Paraguay,Americas,1987,67.378,3886512,3998.875695,15541678375.125841,65,Partly Free,28,37
Paraguay,Americas,1992,68.225,4483945,4196.411078,18816476471.14271,65,Partly Free,28,37
Paraguay,Americas,1997,69.4,5154123,4247.400261,21891623375.4261,65,Partly Free,28,37
Paraguay,Americas,2002,70.755,5884491,3783.674243,22264997029.865314,65,Partly Free,28,37
Paraguay,Americas,2007,71.752,6667147,4172.838464,27820927446.74221,65,Partly Free,28,37
Peru,Americas,1952,43.902,8025700,3758.523437,30164781548.3309,72,Free,30,42
Peru,Americas,1957,46.263,9146100,4245.256698,38827542285.577805,72,Free,30,42
Peru,Americas,1962,49.096,10516500,4957.037982,52130689937.702995,72,Free,30,42
Peru,Americas,1967,51.445,12132200,5788.09333,70222305898.226,72,Free,30,42
Peru,Americas,1972,55.448,13954700,5937.827283,82860598386.0801,72,Free,30,42
Peru,Americas,1977,58.447,15990099,6281.290855,100438462619.24464,72,Free,30,42
Peru,Americas,1982,61.406,18125129,6434.501797,116626175121.35681,72,Free,30,42
Peru,Americas,1987,64.134,20195924,6360.9434440000005,128465130363.32227,72,Free,30,42
Peru,Americas,1992,66.458,22430449,4446.380924,99734320550.35487,72,Free,30,42
Peru,Americas,1997,68.386,24748122,5838.347657,144488140093.85016,72,Free,30,42
Peru,Americas,2002,69.906,26769436,5909.020073,158181134666.88882,72,Free,30,42
Peru,Americas,2007,71.421,28674757,7408.905561,212448566597.62366,72,Free,30,42
Philippines,Asia,1952,47.752,22438691,1272.880995,28561783326.577545,59,Partly Free,25,34
Philippines,Asia,1957,51.334,26072194,1547.944844,40358318274.06774,59,Partly Free,25,34
Philippines,Asia,1962,54.757,30325264,1649.552153,50023104521.49339,59,Partly Free,25,34
Philippines,Asia,1967,56.393,35356600,1814.12743,64141377891.538,59,Partly Free,25,34
Philippines,Asia,1972,58.065,40850141,1989.37407,81266211261.24387,59,Partly Free,25,34
Philippines,Asia,1977,60.06,46850962,2373.204287,111186903868.47409,59,Partly Free,25,34
Philippines,Asia,1982,62.082,53456774,2603.273765,139162617315.7341,59,Partly Free,25,34
Philippines,Asia,1987,64.151,60017788,2189.634995,131417048927.29105,59,Partly Free,25,34
Philippines,Asia,1992,66.458,67185766,2279.324017,153138130044.342,59,Partly Free,25,34
Philippines,Asia,1997,68.564,75012988,2536.534925,190273063890.6059,59,Partly Free,25,34
Philippines,Asia,2002,70.303,82995088,2650.921068,220013427319.714,59,Partly Free,25,34
Philippines,Asia,2007,71.688,91077287,3190.481016,290580355162.2836,59,Partly Free,25,34
Poland,Europe,1952,61.31,25730551,4029.329699,103676873315.93414,84,Free,35,49
Poland,Europe,1957,65.77,28235346,4734.253019,133673272043.00957,84,Free,35,49
Poland,Europe,1962,67.64,30329617,5338.752143,161922307755.11923,84,Free,35,49
Poland,Europe,1967,69.61,31785378,6557.152776,208421579588.90933,84,Free,35,49
